Product Name,Total Sales,Average Sales,Order Count,Cluster
Newell 323,21.168,7.056,3,0
Newell 324,228.69,38.115,6,0
Newell 325,128.03,21.338333333333335,6,0
Newell 326,36.608,6.101333333333333,6,0
Newell 327,39.78,9.945,4,0
Newell 328,75.92,25.30666666666667,3,0
Newell 329,24.272,12.136,2,0
Newell 33,47.988,15.996,3,0
Newell 330,59.800000000000004,14.950000000000001,4,0
Newell 331,75.306,18.8265,4,0
Newell 332,67.032,13.4064,5,0
Newell 333,86.73599999999999,7.885090909090908,11,0
Newell 334,531.712,88.61866666666667,6,0
Newell 335,34.56,8.64,4,0
Newell 336,68.48,17.12,4,0
Newell 337,10.496,5.248,2,0
Newell 338,23.52,11.76,2,0
Newell 339,26.688000000000002,8.896,3,0
Newell 34,460.288,65.75542857142857,7,0
Newell 340,25.92,12.96,2,0
Newell 341,96.72800000000001,13.818285714285716,7,0
Newell 342,9.84,9.84,1,0
Newell 343,65.268,9.324,7,0
Newell 344,41.144,8.2288,5,0
Newell 345,476.16,52.906666666666666,9,0
Newell 346,25.344,6.336,4,0
Newell 347,127.54400000000001,18.22057142857143,7,0
Newell 348,65.6,10.933333333333332,6,0
Newell 349,42.64,14.213333333333333,3,0
Newell 35,93.152,10.350222222222222,9,0
Newell 350,62.32,10.386666666666667,6,0
Newell 351,82.656,11.808000000000002,7,0
Newell Chalk Holder,83.426,11.918000000000001,7,0
Nokia Lumia 1020,1439.968,1439.968,1,0
Nokia Lumia 521 (T-Mobile),515.828,103.1656,5,0
Nokia Lumia 925,1310.296,436.76533333333333,3,0
Nontoxic Chalk,42.944,5.368,8,0
Nortel Business Series Terminal T7208 Digital phone,1000.728,333.57599999999996,3,0
Nortel Meridian M3904 Professional Digital phone,4434.912,443.49120000000005,10,2
Nortel Meridian M5316 Digital phone,2744.87,686.2175,4,0
Nortel Networks T7316 E Nt8 B27,1876.524,312.75399999999996,6,0
Novimex Fabric Task Chair,1695.244,211.9055,8,0
Novimex High-Tech Fabric Mesh Task Chair,922.74,230.685,4,0
Novimex Swivel Fabric Task Chair,2385.484,340.78342857142854,7,0
Novimex Turbo Task Chair,1341.5220000000002,223.58700000000002,6,0
Nu-Dell EZ-Mount Plastic Wall Frames,19.7,9.85,2,0
Nu-Dell Executive Frame,409.536,68.256,6,0
Nu-Dell Float Frame 11 x 14 1/2,170.62,24.374285714285715,7,0
Nu-Dell Leatherette Frames,246.64800000000002,82.21600000000001,3,0
Nu-Dell Oak Frame,151.656,50.552,3,0
O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,4886.46,698.0657142857143,7,2
O'Sullivan 2-Shelf Heavy-Duty Bookcases,723.842,120.64033333333333,6,0
O'Sullivan 3-Shelf Heavy-Duty Bookcases,1119.195,223.839,5,0
O'Sullivan 4-Shelf Bookcase in Odessa Pine,2740.197,391.4567142857143,7,0
O'Sullivan 5-Shelf Heavy-Duty Bookcases,540.804,135.201,4,0
O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,1072.344,536.172,2,0
O'Sullivan Cherrywood Estates Traditional Bookcase,424.90000000000003,212.45000000000002,2,0
"O'Sullivan Elevations Bookcase, Cherry Finish",1912.308,382.4616,5,0
O'Sullivan Living Dimensions 2-Shelf Bookcases,2970.059,297.0059,10,0
O'Sullivan Living Dimensions 3-Shelf Bookcases,2220.8289999999997,740.2763333333332,3,0
O'Sullivan Living Dimensions 5-Shelf Bookcases,3420.7704,570.1283999999999,6,0
O'Sullivan Manor Hill 2-Door Library in Brianna Oak,1646.9180000000001,411.72950000000003,4,0
O'Sullivan Plantations 2-Door Library in Landvery Oak,2946.3668,589.2733599999999,5,0
"OIC #2 Pencils, Medium Soft",30.832,4.404571428571429,7,0
OIC Binder Clips,128.164,18.309142857142856,7,0
"OIC Binder Clips, Mini, 1/4"" Capacity, Black",15.623999999999999,3.1247999999999996,5,0
OIC Bulk Pack Metal Binder Clips,92.136,11.517,8,0
"OIC Colored Binder Clips, Assorted Sizes",139.62,19.945714285714285,7,0
OIC Stacking Trays,82.832,13.805333333333332,6,0
OIC Thumb-Tacks,12.996,4.332,3,0
"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",5801.816,1160.3632,5,2
Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,3178.13,635.626,5,0
Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,3989.734,569.962,7,0
Office Star - Contemporary Task Swivel Chair,1842.268,307.04466666666667,6,0
"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",694.194,347.097,2,0
"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",3680.538,408.94866666666667,9,0
Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,2207.956,1103.978,2,0
Office Star - Ergonomically Designed Knee Chair,1311.876,187.41085714285714,7,0
Office Star - Mesh Screen back chair with Vinyl seat,2200.464,314.352,7,0
Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,4185.48,837.0959999999999,5,0
Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,8774.5,1096.8125,8,2
Office Star - Task Chair with Contemporary Loop Arms,600.4680000000001,300.23400000000004,2,0
Office Star Flex Back Scooter Chair with Aluminum Finish Frame,1543.6170000000002,308.7234,5,0
Office Star Flex Back Scooter Chair with White Frame,1775.68,253.66857142857143,7,0
Okidata B400 Printer,1029.6,514.8,2,0
Okidata B401 Printer,179.991,179.991,1,0
Okidata C331dn Printer,3210.8,642.1600000000001,5,0
Okidata C610n Printer,2011.9,1005.95,2,0
Okidata MB491 Multifunction Printer,2844.2999999999997,1422.1499999999999,2,0
Okidata MB760 Printer,7834.4,3917.2,2,2
Ooma Telo VoIP Home Phone System,2015.8400000000001,403.168,5,0
OtterBox Commuter Series Case - Samsung Galaxy S4,384.846,96.2115,4,0
OtterBox Commuter Series Case - iPhone 5 & 5s,285.87,71.4675,4,0
OtterBox Defender Series Case - Samsung Galaxy S4,689.77,86.22125,8,0
OtterBox Defender Series Case - iPhone 5c,133.128,66.564,2,0
PNY Rapid USB Car Charger - Black,9.588,9.588,1,0
"Padded Folding Chairs, Black, 4/Carton",1830.148,228.7685,8,0
Panasonic Business Telephones KX-T7736,546.06,546.06,1,0
Panasonic KP-150 Electric Pencil Sharpener,452.88,150.96,3,0
Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,197.82,98.91,2,0
Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,124.488,41.496,3,0
Panasonic KP-380BK Classic Electric Pencil Sharpener,705.208,117.53466666666667,6,0
Panasonic KP-4ABK Battery-Operated Pencil Sharpener,234.24,58.56,4,0
Panasonic KX - TS880B Telephone,247.32,123.66,2,0
Panasonic KX MB2061 Multifunction Printer,2396.4,2396.4,1,2
Panasonic KX MC6040 Color Laser Multifunction Printer,1619.82,809.91,2,0
Panasonic KX T7731-B Digital phone,459.95399999999995,229.97699999999998,2,0
Panasonic KX T7736-B Digital phone,1259.58,251.916,5,0
Panasonic KX TS208W Corded phone,1185.558,237.1116,5,0
Panasonic KX TS3282B Corded phone,590.328,196.77599999999998,3,0
Panasonic KX TS3282W Corded phone,1665.804,237.972,7,0
Panasonic KX-TG6844B Expandable Digital Cordless Telephone,1135.028,162.14685714285716,7,0
Panasonic KX-TG9471B,4978.146000000001,711.1637142857144,7,2
Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,3059.7960000000003,611.9592,5,0
Panasonic Kx-TS550,846.216,120.888,7,0
Park Ridge Embossed Executive Business Envelopes,62.28,62.28,1,0
Pastel Pink Envelopes,65.52,21.84,3,0
PayAnywhere Card Reader,199.8,39.96,5,0
Peel & Seel Envelopes,62.856,15.714,4,0
"Peel & Seel Recycled Catalog Envelopes, Brown",264.024,44.004,6,0
Peel & Stick Add-On Corner Pockets,38.016,5.430857142857143,7,0
Peel-Off China Markers,287.97,41.13857142857143,7,0
Pencil and Crayon Sharpener,29.346,7.3365,4,0
Penpower WorldCard Pro Card Scanner,91.475,91.475,1,0
"Performers Binder/Pad Holder, Black",611.054,76.38175,8,0
"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",419.88,139.96,3,0
"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",180.596,22.5745,8,0
Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,44.37,7.395,6,0
"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",153.72,25.62,6,0
Personal Creations Ink Jet Cards and Labels,321.44,80.36,4,0
Personal File Boxes with Fold-Down Carry Handle,177.612,35.5224,5,0
"Personal Filing Tote with Lid, Black/Gray",459.096,57.387,8,0
"Personal Folder Holder, Ebony",145.73000000000002,24.288333333333338,6,0
Petty Cash Envelope,231.856,77.28533333333333,3,0
Pizazz Global Quick File,353.29200000000003,58.882000000000005,6,0
Plantronics 81402,844.672,211.168,4,0
Plantronics Audio 478 Stereo USB Headset,1619.676,179.964,9,0
Plantronics Audio 995 Wireless Stereo Headset,1913.13,478.2825,4,0
"Plantronics CS 50-USB - headset - Convertible, Monaural",1332.702,333.1755,4,0
Plantronics CS510 - Over-the-Head monaural Wireless Headset System,10822.36,1082.236,10,2
Plantronics Calisto P620-M USB Wireless Speakerphone System,2508.672,627.168,4,0
Plantronics Cordless Phone Headset with In-line Volume - M214C,908.7,151.45000000000002,6,0
Plantronics Encore H101 Dual Earpieces Headset,746.17,106.59571428571428,7,0
Plantronics HL10 Handset Lifter,2227.008,742.3359999999999,3,0
Plantronics MX500i Earset,618.48,88.35428571428572,7,0
Plantronics S12 Corded Telephone Headset System,2242.032,373.672,6,0
Plantronics Savi W720 Multi-Device Wireless Headset System,9367.289999999999,1338.1842857142856,7,2
Plantronics Single Ear Headset,29.925,29.925,1,0
Plantronics Voyager Pro HD - Bluetooth Headset,1221.812,244.36239999999998,5,0
Plantronics Voyager Pro Legend,1359.534,453.17800000000005,3,0
Plastic Binding Combs,269.67,53.934000000000005,5,0
Plastic Stacking Crates & Casters,35.712,8.928,4,0
Plymouth Boxed Rubber Bands by Plymouth,77.244,15.4488,5,0
Poly Designer Cover & Back,451.962,64.566,7,0
Poly String Tie Envelopes,68.136,6.194181818181818,11,0
Polycom CX300 Desktop Phone USB VoIP phone,1679.8880000000001,335.97760000000005,5,0
Polycom CX600 IP Phone VoIP phone,4619.2300000000005,1154.8075000000001,4,2
Polycom SoundPoint IP 450 VoIP phone,3839.62,639.9366666666666,6,0
Polycom SoundPoint Pro SE-225 Corded phone,1903.8400000000001,475.96000000000004,4,0
Polycom SoundStation2 EX Conference phone,3968.5099999999998,992.1274999999999,4,0
Polycom VVX 310 VoIP phone,6227.654,778.45675,8,2
Polycom VoiceStation 500 Conference phone,3657.38,731.476,5,0
Portable Personal File Box,224.66400000000002,37.444,6,0
Portfile Personal File Boxes,99.11999999999999,49.559999999999995,2,0
"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",62.608000000000004,31.304000000000002,2,0
PowerGen Dual USB Car Charger,127.87200000000001,31.968000000000004,4,0
Prang Colored Pencils,90.55199999999999,12.935999999999998,7,0
Prang Drawing Pencil Set,100.08,9.098181818181818,11,0
Prang Dustless Chalk Sticks,38.976,4.872,8,0
Premier Automatic Letter Opener,2836.366,567.2732,5,0
Premier Electric Letter Opener,2641.6079999999997,330.20099999999996,8,0
"Premier Elliptical Ring Binder, Black",508.348,63.5435,8,0
Premium Transparent Presentation Covers by GBC,753.182,75.3182,10,0
"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",698.04,99.72,7,0
"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",81.652,11.66457142857143,7,0
"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",102.619,8.551583333333333,12,0
"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",33.108000000000004,11.036000000000001,3,0
Pressboard Data Binders by Wilson Jones,99.324,12.4155,8,0
Pressboard Hanging Data Binders for Unburst Sheets,112.66799999999999,11.2668,10,0
Presstex Flexible Ring Binders,92.82,11.6025,8,0
Prestige Round Ring Binders,85.728,10.716,8,0
Prismacolor Color Pencil Set,396.8,66.13333333333334,6,0
Project Tote Personal File,193.61399999999998,48.403499999999994,4,0
PureGear Roll-On Screen Protector,571.7139999999999,114.34279999999998,5,0
Pyle PMP37LED,3590.026,359.0026,10,0
Pyle PRT45 Retro Home Telephone,201.568,201.568,1,0
QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,79.22999999999999,15.845999999999998,5,0
Quality Park Security Envelopes,240.764,60.191,4,0
"Quartet Alpha White Chalk, 12/Pack",15.469999999999999,7.734999999999999,2,0
"Quartet Omega Colored Chalk, 12/Pack",80.592,11.513142857142856,7,0
RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,239.97,239.97,1,0
RCA ViSYS 25423RE1 Corded phone,159.984,159.984,1,0
RCA ViSYS 25425RE1 Corded phone,323.976,323.976,1,0
RCA ViSYS 25825 Wireless digital phone,727.944,363.972,2,0
RCA Visys Integrated PBX 8-Line Router,1085.238,217.04760000000002,5,0
"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",281.892,35.2365,8,0
"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",53.848,10.7696,5,0
Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,2299.77,459.954,5,0
Razer Kraken PRO Over Ear PC and Music Headset,2159.73,269.96625,8,0
Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,5119.744000000001,731.392,7,2
"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",1620.156,324.0312,5,0
"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",268.5,53.7,5,0
Recycled Easel Ring Binders,308.844,34.316,9,0
Recycled Eldon Regeneration Jumbo File,235.77599999999998,39.296,6,0
"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",68.28,34.14,2,0
"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",235.102,58.7755,4,0
Recycled Premium Regency Composition Covers,110.01599999999999,36.672,3,0
Recycled Pressboard Report Cover with Reinforced Top Hinge,69.768,8.721,8,0
Recycled Steel Personal File for Hanging File Folders,1053.032,175.5053333333333,6,0
Recycled Steel Personal File for Standard File Folders,939.9300000000001,313.31,3,0
"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",93.22,13.317142857142857,7,0
"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",196.98000000000002,39.396,5,0
Rediform S.O.S. Phone Message Books,19.92,19.92,1,0
Rediform Voice Mail Log Books,29.204,14.602,2,0
"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",110.01599999999999,22.0032,5,0
Regeneration Desk Collection,35.904,7.1808000000000005,5,0
Revere Boxed Rubber Bands by Revere,48.006,8.001,6,0
Ricoh - Ink Collector Unit for GX3000 Series Printers,465.64500000000004,155.215,3,0
Riverleaf Stik-Withit Designer Note Cubes,136.816,27.3632,5,0
"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",4446.175,889.235,5,2
Riverside Furniture Stanwyck Manor Table Series,917.9200000000001,305.97333333333336,3,0
"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",15610.9656,3122.19312,5,2
Rogers Deluxe File Chest,443.99600000000004,55.499500000000005,8,0
Rogers Handheld Barrel Pencil Sharpener,75.62400000000001,10.803428571428572,7,0
"Rogers Jumbo File, Granite",277.03200000000004,46.172000000000004,6,0
Rogers Profile Extra Capacity Storage Tub,518.9399999999999,74.13428571428571,7,0
Rosewill 107 Normal Keys USB Wired Standard Keyboard,105.14399999999999,35.047999999999995,3,0
Round Ring Binders,29.952,4.992,6,0
Round Specialty Laser Printer Labels,421.008,70.16799999999999,6,0
Rubber Band Ball,58.344,14.586,4,0
"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",2064.228,412.8456,5,0
"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",2487.759,621.93975,4,0
Rush Hierlooms Collection Rich Wood Bookcases,489.37919999999997,244.68959999999998,2,0
SAFCO Arco Folding Chair,11572.78,890.2138461538462,13,2
SAFCO Boltless Steel Shelving,4704.696,470.4696,10,2
"SAFCO Commercial Wire Shelving, 72h",1445.2640000000001,289.05280000000005,5,0
"SAFCO Commercial Wire Shelving, Black",4199.456,419.9456,10,2
SAFCO Folding Chair Trolley,705.32,235.10666666666668,3,0
"SAFCO Mobile Desk Side File, Wire Frame",1240.04,155.005,8,0
SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,245.088,49.0176,5,0
"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",2979.004,595.8008,5,0
"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",3739.115,747.823,5,0
SANFORD Liquid Accent Tank-Style Highlighters,14.2,4.733333333333333,3,0
SANFORD Major Accent Highlighters,209.56799999999998,29.938285714285712,7,0
"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",56.164,18.721333333333334,3,0
Sabrent 4-Port USB 2.0 Hub,96.418,24.1045,4,0
"Safco Chair Connectors, 6/Carton",881.192,220.298,4,0
Safco Commercial Shelving,483.704,96.74080000000001,5,0
Safco Contoured Stacking Chairs,5697.76,712.22,8,2
Safco Drafting Table,638.8199999999999,159.70499999999998,4,0
Safco Industrial Shelving,827.12,165.424,5,0
Safco Industrial Wire Shelving,1363.058,272.6116,5,0
Safco Industrial Wire Shelving System,2511.0480000000002,313.88100000000003,8,0
Safco Steel Mobile File Cart,683.552,136.7104,5,0
"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",858.858,143.143,6,0
"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",802.074,267.358,3,0
"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",406.784,101.696,4,0
Samsung Convoy 3,688.138,344.069,2,0
Samsung Galaxy Mega 6.3,13943.668,2323.9446666666668,6,2
Samsung Galaxy Note 2,4507.902,2253.951,2,2
Samsung Galaxy Note 3,2155.902,718.634,3,0
Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),7139.796,1189.9660000000001,6,2
Samsung Galaxy S4,6134.701999999999,1226.9404,5,2
Samsung Galaxy S4 Active,3999.92,1999.96,2,2
Samsung Galaxy S4 Mini,6109.87,1221.974,5,2
Samsung HM1900 Bluetooth Headset,491.68,70.24,7,0
Samsung Replacement EH64AVFWE Premium Headset,104.5,20.9,5,0
Samsung Rugby III,1385.79,173.22375,8,0
SanDisk Cruzer 16 GB USB Flash Drive,107.912,35.970666666666666,3,0
SanDisk Cruzer 32 GB USB Flash Drive,361.38,60.23,6,0
SanDisk Cruzer 4 GB USB Flash Drive,25.96,12.98,2,0
SanDisk Cruzer 64 GB USB Flash Drive,1184.032,131.5591111111111,9,0
SanDisk Cruzer 8 GB USB Flash Drive,27.168,27.168,1,0
SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,329.946,47.13514285714286,7,0
SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,884.0,80.36363636363636,11,0
SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,927.768,154.62800000000001,6,0
Sanford 52201 APSCO Electric Pencil Sharpener,565.3860000000001,141.34650000000002,4,0
"Sanford Colorific Colored Pencils, 12/Box",73.152,14.6304,5,0
"Sanford Colorific Eraseable Coloring Pencils, 12 Count",45.919999999999995,11.479999999999999,4,0
"Sanford Colorific Scented Colored Pencils, 12/Pack",47.080000000000005,23.540000000000003,2,0
"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",29.4,9.799999999999999,3,0
Sanford Liquid Accent Highlighters,149.632,29.9264,5,0
Sanford Pocket Accent Highlighters,11.2,5.6,2,0
"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",209.664,69.88799999999999,3,0
"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",30.799999999999997,10.266666666666666,3,0
"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13.0,13.0,1,0
Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,13.86,6.93,2,0
Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,4476.96,1119.24,4,2
"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",5906.52,1968.8400000000001,3,2
Satellite Sectional Post Binders,1219.821,110.89281818181817,11,0
Sauder Barrister Bookcases,754.7336,251.57786666666667,3,0
"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",1064.624,354.87466666666666,3,0
"Sauder Camden County Collection Libraries, Planked Cherry Finish",1909.8178,272.8311142857143,7,0
Sauder Camden County Collection Library,1368.2620000000002,684.1310000000001,2,0
Sauder Cornerstone Collection Library,322.192,107.39733333333334,3,0
"Sauder Facets Collection Library, Sky Alder Finish",1427.683,356.92075,4,0
"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1706.508,853.254,2,0
"Sauder Forest Hills Library with Doors, Woodland Oak Finish",1014.174,338.058,3,0
"Sauder Forest Hills Library, Woodland Oak Finish",1875.034,468.7585,4,0
Sauder Inglewood Library Bookcases,2154.348,430.8696,5,0
"Sauder Mission Library with Doors, Fruitwood Finish",935.1972,311.7324,3,0
Security-Tint Envelopes,163.496,18.166222222222224,9,0
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,272.88800000000003,90.96266666666668,3,0
Self-Adhesive Address Labels for Typewriters by Universal,153.51,21.93,7,0
Self-Adhesive Address Labels for Typewriters with Dispenser Box,26.568,13.284,2,0
Self-Adhesive Removable Labels,78.75,13.125,6,0
Self-Adhesive Ring Binder Labels,22.88,5.72,4,0
Sensible Storage WireTech Storage Systems,2484.2999999999997,310.53749999999997,8,0
Serrated Blade or Curved Handle Hand Letter Openers,23.864,11.932,2,0
"Seth Thomas 12"" Clock w/ Goldtone Case",390.66,130.22,3,0
"Seth Thomas 13 1/2"" Wall Clock",316.48400000000004,63.296800000000005,5,0
"Seth Thomas 14"" Day/Date Wall Clock",421.50399999999996,84.3008,5,0
"Seth Thomas 14"" Putty-Colored Wall Clock",357.948,89.487,4,0
"Seth Thomas 16"" Steel Case Clock",441.72799999999995,88.34559999999999,5,0
"Seth Thomas 8 1/2"" Cubicle Clock",210.912,52.728,4,0
Sharp 1540cs Digital Laser Copier,4399.92,628.5600000000001,7,2
Sharp AL-1530CS Digital Copier,6399.872,1599.968,4,2
Shocksock Galaxy S4 Armband,63.510000000000005,21.17,3,0
ShoreTel ShorePhone IP 230 VoIP phone,2906.628,726.657,4,0
"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",347.31,43.41375,8,0
"Situations Contoured Folding Chairs, 4/Set",3641.274,242.7516,15,2
"SlimView Poly Binder, 3/8""",117.58599999999998,16.798,7,0
"SmartStand Mobile Device Holder, Assorted Colors",30.756,15.378,2,0
Smead Adjustable Mobile File Trolley with Lockable Top,4778.766,1592.9219999999998,3,2
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,62.25,15.5625,4,0
Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,48.048,9.6096,5,0
"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",1016.7919999999999,169.46533333333332,6,0
"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,93.248,1,0
Socket Bluetooth Cordless Hand Scanner (CHS),506.28,506.28,1,0
Sony 16GB Class 10 Micro SDHC R40 Memory Card,190.772,47.693,4,0
Sony 32GB Class 10 Micro SDHC R40 Memory Card,251.4,62.85,4,0
Sony 64GB Class 10 Micro SDHC R40 Memory Card,899.75,99.97222222222223,9,0
Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.192,27.192,1,0
Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,1489.334,165.48155555555556,9,0
Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,250.92000000000002,83.64,3,0
Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,582.6759999999999,145.66899999999998,4,0
"Sortfiler Multipurpose Personal File Organizer, Black",483.414,80.569,6,0
Southworth 100% Cotton The Best Paper,151.536,50.512,3,0
"Southworth 100% Résumé Paper, 24lb.",262.964,37.56628571428571,7,0
Southworth 25% Cotton Antique Laid Paper & Envelopes,193.488,48.372,4,0
Southworth 25% Cotton Granite Paper & Envelopes,37.932,12.644,3,0
Southworth 25% Cotton Linen-Finish Paper & Envelopes,166.704,41.676,4,0
Southworth 25% Cotton Premium Laser Paper and Envelopes,527.472,105.4944,5,0
Southworth Parchment Paper & Envelopes,70.632,14.1264,5,0
Southworth Structures Collection,72.8,36.4,2,0
Space Solutions Commercial Steel Shelving,1823.13,303.855,6,0
Space Solutions HD Industrial Steel Shelving.,3035.208,379.401,8,0
Space Solutions Industrial Galvanized Steel Shelving.,520.0799999999999,173.35999999999999,3,0
Speck Products Candyshell Flip Case,188.946,47.2365,4,0
"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",160.83599999999998,40.208999999999996,4,0
Spigen Samsung Galaxy S5 Case Wallet,234.462,46.892399999999995,5,0
SpineVue Locking Slant-D Ring Binders by Cardinal,110.59400000000001,13.824250000000001,8,0
Spiral Phone Message Books with Labels by Adams,60.032,15.008,4,0
Square Credit Card Reader,173.826,24.832285714285714,7,0
"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",197.802,39.5604,5,0
"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",334.368,47.76685714285714,7,0
Stackable Trays,65.296,9.328000000000001,7,0
"Stacking Tray, Side-Loading, Legal, Smoke",46.592,11.648,4,0
Stacking Trays by OIC,72.708,12.118,6,0
Standard Line “While You Were Out” Hardbound Telephone Message Book,211.00799999999998,105.50399999999999,2,0
Standard Rollaway File with Lock,6594.954,659.4954,10,2
Stanley Bostitch Contemporary Electric Pencil Sharpeners,275.076,39.29657142857143,7,0
Stanley Contemporary Battery Pencil Sharpeners,293.7,73.425,4,0
Staple envelope,1675.652,35.65217021276596,47,2
Staple holder,528.78,40.675384615384615,13,0
Staple magnet,254.132,28.23688888888889,9,0
Staple remover,263.088,14.616000000000001,18,0
Staple-based wall hangings,422.288,26.393,16,0
Staple-on labels,53.754000000000005,10.750800000000002,5,0
Staples,755.47,16.42326086956522,46,2
Staples in misc. colors,459.65999999999997,25.536666666666665,18,0
Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8,1035.8,1,0
Star Micronics TSP800 TSP847IIU Receipt Printer,1286.85,643.425,2,0
StarTech.com 10/100 VDSL2 Ethernet Extender Kit,2330.65,582.6625,4,0
Steel Personal Filing/Posting Tote,937.4639999999999,187.4928,5,0
Sterilite Officeware Hinged File Box,345.84000000000003,31.44,11,0
Sterilite Show Offs Storage Containers,78.144,15.628800000000002,5,0
Sterling Rubber Bands by Alliance,19.782,9.891,2,0
Stiletto Hand Letter Openers,136.32,34.08,4,0
Stockwell Gold Paper Clips,8.096,4.048,2,0
Stockwell Push Pins,69.76,8.72,8,0
Storex Dura Pro Binders,278.586,16.387411764705885,17,0
Storex DuraTech Recycled Plastic Frosted Binders,94.128,11.766,8,0
Storex Flexible Poly Binders with Double Pockets,10.824,3.608,3,0
